page	left	top	code
5	103	942	   • follow a link leading to the project homepage,
5	103	972	   • examine the latest news announcements (if
5	120	990	      available),
5	103	1020	   • go to other sections of the project like Forums,
5	120	1038	       Tracker, Lists, R Packages, etc.
5	103	1068	   • follow the download link leading directly to
5	120	1086	      the available packages of the project (i.e., the
5	120	1104	      R Packages tab).
5	105	1137	   Furthermore, meta-information about a project
5	82	1155	can be supplied in the Admin tab via so-called “Trove
5	82	1173	Categorization”.
5	459	160	In this section, we briefly summarize the major
5	459	178	changes and updates to the R-Forge system during
5	459	196	the last few months and give an outlook to future
5	459	214	developments.
5	481	232	   Recently added features and major changes in-
5	459	250	clude:
5	480	284	   • New defaults for freshly registered projects:
5	496	302	      Only the tabs Lists, SCM and R packages are en-
5	496	320	     abled initially. Forums, Tracker and News can
5	496	338	      be activated separately (in order not to over-
5	496	356	     whelm new users with too many features) us-
5	496	374	     ing Edit Public Info in the Admin tab of the
5	496	392	     project. Experienced users can decide which
5	496	410	      features they want and activate them.
5	480	441	   • An enhanced structure in the SVN repository
5	496	459	      allowing multiple packages in a single project
5	496	477	      (see above).
5	496	526	     contains platform-independent package build-
5	496	544	     ing and quality management code used on the
5	496	562	      R-Forge servers.
5	480	593	   • A modified News submit page offering two
5	496	611	     types of submissions:   project-specific and
5	496	629	     global news. The latter needs approval by one
5	496	647	      of the R-Forge administrators (default: project-
5	496	664	     only submission).
5	480	696	   • Circulation of SVN commit messages can be
5	496	713	     enabled in the SCM Admin tab by project ad-
5	496	731	      ministrators. The mailing list mentioned in the
5	496	749	      text field is used for delivering the SVN commit
5	496	767	      messages (default: off).
5	480	798	   • Mailing list search facilities provided by the
5	496	816	     Swish-e engine which can be accessed via the
5	496	834	      List tab (private lists are not included in the
5	496	852	      search index).
5	481	886	   Further features and improvements which are
5	459	904	currently on the wishlist or under development in-
5	459	922	clude
5	480	956	   • a Wiki,
5	480	987	   • task management facilities,
5	480	1018	   • a re-organized tracker more compatible with R
5	496	1036	     package development and,
5	480	1067	   • an update of the underlying GForge sys-
5	481	1137	   For suggestions, problems, feature requests, and
5	459	1155	other questions regarding R-Forge please contact
6	82	67	14
6	311	529	                                    Figure 3: R Packages tab of the tm project
6	82	613	Setting up this project would not have been possi-
6	82	631	ble without Douglas Bates and the University of Wis-
6	82	648	consin as they provided us with a server for hosting
6	82	666	this platform. Furthermore, the authors would like
6	82	684	to thank the Computer Center of the Wirtschaftsuni-
6	82	702	versität Wien for their support and for providing us
6	82	720	with additional hardware as well as a professional
6	82	738	server infrastructure.
6	82	824	P. Cederqvist et al. Version Management with CVS.
6	97	841	  Network Theory Limited, Bristol, 2006.   Full
6	82	907	T. Copeland, R. Mas, K. McCullagh, T. Per-
6	97	925	  due, G. Smet, and R. Spisser.   GForge Man-
6	82	990	C. M. Pilato, B. Collins-Sussman, and B. W. Fitz-
6	97	1008	  patrick. Version Control with Subversion. O’Reilly,
6	459	626	R-Forge Administration and Development Team. R-
6	459	693	E. S. Raymond.   The Cathedral and the Bazaar.
6	474	711	  Knowledge, Technology, and Policy, 12(3):23–49, 1999.
6	459	741	S. Theußl.   RForgeTools: R-Forge Build and Check
6	459	829	Stefan Theußl
6	459	847	Department of Statistics and Mathematics
6	459	865	WU Wirtschaftsuniversität Wien
6	459	883	Austria
6	459	937	Achim Zeileis
6	459	954	Department of Statistics and Mathematics
6	459	972	WU Wirtschaftsuniversität Wien
6	459	990	Austria
