page	left	top	code
7	272	884	                  flirt.outfile = "01-Baseline_T1_FSL_BiasCorrect_Brain_affine_toMNI",
7	272	901	                  outfile = "01-Baseline_T1_FSL_BiasCorrect_Brain_toMNI")
7	149	1103	fsl_applywarp, which calls the FSL applywarp function.
8	149	517	flirt_apply(infile = "01-Baseline_T2_FSL_BiasCorrect_rigid_to_T1_Brain",
8	231	533	            reffile = file.path(fsldir(), "data", "standard", "MNI152_T1_1mm_brain"),
8	231	550	            initmat = "01-Baseline_T1_FSL_BiasCorrect_Brain_affine_toMNI.mat",
8	231	566	            outfile = "01-Baseline_T2_FSL_BiasCorrect_rigid_to_T1_Brain_toMNI")
8	149	583	fsl_applywarp(infile = "01-Baseline_T2_FSL_BiasCorrect_rigid_to_T1_Brain_toMNI",
8	245	599	              reffile = file.path(fsldir(), "data", "standard", "MNI152_T1_1mm_brain"),
8	245	616	              warpfile = "01-Baseline_T1_FSL_BiasCorrect_Brain_affine_toMNI_warpcoef",
8	245	632	              outfile = "01-Baseline_T2_FSL_BiasCorrect_rigid_to_T1_Brain_toMNI")
9	149	355	t1_to_temp <- readNIfTI("01-Baseline_T1_FSL_BiasCorrect_Brain_toMNI", reorient = FALSE)
9	149	415	smooth <- fslsmooth(t1_to_temp, sigma = 3, retimg = TRUE)
9	149	565	binned <- fslbin(t1_to_temp, retimg = TRUE)
9	149	712	thresh <- fslthresh(t1_to_temp, thresh = 30, uthresh = 50, retimg = TRUE)
9	149	895	eroded <- fslerode(binned, retimg = TRUE)
9	149	1064	fslhd functions are particularly useful and call functions of the same name from FSL.
9	149	1128	fslval("01-Baseline_T1_FSL_BiasCorrect_Brain", keyword = "dim3")
10	149	355	[1] "124"
10	149	411	img_hdr <- fslhd("01-Baseline_T1_FSL_BiasCorrect_Brain")
10	149	465	fslstats("01-Baseline_T1_FSL_BiasCorrect_Brain", opts = "-M")
10	149	495	[1] "51.264791"
10	149	781	base_t1 <- readNIfTI("01-Baseline_T1_FSL_BiasCorrect", reorient = FALSE)
10	149	798	base_t1_mask <- readNIfTI("01-Baseline_T1_FSL_BiasCorrect_Brain_mask",
10	163	814	   reorient = FALSE)
10	149	871	base_t1_1 <- base_t1 * base_t1_mask
10	149	887	class(base_t1_1)
10	149	917	[1] "array"
10	149	1059	base_t1_1 <- niftiarr(base_t1, base_t1_1)
10	149	1076	class(base_t1_1)
10	149	1106	[1] "nifti"
10	149	1122	attr(,"package")
10	149	1138	[1] "oro.nifti"
11	149	142	base_t1_2 <- base_t1
11	149	159	base_t1_2[base_t1_mask == 0] <- 0
11	149	175	class(base_t1_2)
11	149	204	[1] "nifti"
11	149	221	attr(,"package")
11	149	237	[1] "oro.nifti"
11	149	412	range(base_t1_2)
11	149	441	[1]   0.0000 409.3908
11	149	470	c(base_t1_2@cal_min, base_t1_2@cal_max)
11	149	499	[1] 0 0
11	149	571	base_t1_2 <- cal_img(base_t1_2)
11	149	587	c(base_t1_2@cal_min, base_t1_2@cal_max)
11	149	616	[1]   0.0000 409.3908
11	149	671	identical(base_t1_1, base_t1_2)
11	149	700	[1] TRUE
